stockcode,quantity,invoicedate,unitprice,customerid,country
84754,4,2025-03-12 13:32:00,1.25,15998.0,United Kingdom
85099C,1,2025-03-12 13:32:00,1.95,15998.0,United Kingdom
22589,2,2025-03-12 13:32:00,2.55,15998.0,United Kingdom
22588,2,2025-03-12 13:32:00,2.55,15998.0,United Kingdom
22801,2,2025-03-12 13:32:00,3.75,15998.0,United Kingdom
21743,4,2025-03-12 13:32:00,2.95,15998.0,United Kingdom
21744,4,2025-03-12 13:32:00,2.95,15998.0,United Kingdom
22812,6,2025-03-12 13:32:00,1.95,15998.0,United Kingdom
22469,3,2025-03-12 13:32:00,1.65,15998.0,United Kingdom
22695,2,2025-03-12 13:32:00,1.45,15998.0,United Kingdom
22470,2,2025-03-12 13:32:00,2.95,15998.0,United Kingdom
21034,1,2025-03-12 13:37:00,0.95,14413.0,United Kingdom
22127,6,2025-03-12 13:37:00,1.25,14413.0,United Kingdom
22557,1,2025-03-12 13:37:00,1.65,14413.0,United Kingdom
22437,12,2025-03-12 13:37:00,0.85,14413.0,United Kingdom
22319,12,2025-03-12 13:37:00,0.65,14413.0,United Kingdom
22083,3,2025-03-12 13:37:00,2.95,14413.0,United Kingdom
21035,2,2025-03-12 13:37:00,2.95,14413.0,United Kingdom
22505,2,2025-03-12 13:37:00,4.95,14413.0,United Kingdom
20716,1,2025-03-12 13:37:00,1.25,14413.0,United Kingdom
22468,1,2025-03-12 13:37:00,6.75,14413.0,United Kingdom
22780,1,2025-03-12 13:37:00,4.25,14413.0,United Kingdom
22557,1,2025-03-12 13:37:00,1.65,14413.0,United Kingdom
22663,1,2025-03-12 13:37:00,1.95,14413.0,United Kingdom
22637,1,2025-03-12 13:37:00,2.55,14413.0,United Kingdom
22086,3,2025-03-12 13:37:00,2.95,14413.0,United Kingdom
20718,1,2025-03-12 13:37:00,1.25,14413.0,United Kingdom
22386,1,2025-03-12 13:37:00,1.95,14413.0,United Kingdom
22371,2,2025-03-12 13:37:00,4.25,14413.0,United Kingdom
22890,1,2025-03-12 13:37:00,9.95,14413.0,United Kingdom
20665,2,2025-03-12 13:37:00,2.95,14413.0,United Kingdom
22278,1,2025-03-12 13:37:00,4.95,14413.0,United Kingdom
21094,6,2025-03-12 13:37:00,0.85,14413.0,United Kingdom
21080,6,2025-03-12 13:37:00,0.85,14413.0,United Kingdom
22739,1,2025-03-12 13:47:00,1.65,18004.0,United Kingdom
85099C,1,2025-03-12 13:47:00,1.95,18004.0,United Kingdom
22733,1,2025-03-12 13:47:00,1.25,18004.0,United Kingdom
22154,2,2025-03-12 13:47:00,0.42,18004.0,United Kingdom
22603,4,2025-03-12 13:47:00,0.85,18004.0,United Kingdom
22739,1,2025-03-12 13:47:00,1.65,18004.0,United Kingdom
22735,3,2025-03-12 13:47:00,1.65,18004.0,United Kingdom
22735,1,2025-03-12 13:47:00,1.65,18004.0,United Kingdom
22812,1,2025-03-12 13:47:00,1.95,18004.0,United Kingdom
22812,1,2025-03-12 13:47:00,1.95,18004.0,United Kingdom
22733,5,2025-03-12 13:47:00,1.25,18004.0,United Kingdom
22086,3,2025-03-12 13:47:00,2.95,18004.0,United Kingdom
84247E,2,2025-03-12 13:47:00,2.95,18004.0,United Kingdom
48173C,1,2025-03-12 13:47:00,7.95,18004.0,United Kingdom
20718,1,2025-03-12 13:47:00,1.25,18004.0,United Kingdom
16216,10,2025-03-12 13:47:00,0.16,18004.0,United Kingdom
48116,2,2025-03-12 13:47:00,7.95,18004.0,United Kingdom
22211,2,2025-03-12 13:47:00,1.65,18004.0,United Kingdom
20977,1,2025-03-12 13:47:00,1.25,18004.0,United Kingdom
20980,1,2025-03-12 13:47:00,1.25,18004.0,United Kingdom
20828,2,2025-03-12 13:47:00,2.55,18004.0,United Kingdom
20985,2,2025-03-12 13:47:00,1.25,18004.0,United Kingdom
84946,6,2025-03-12 13:47:00,1.25,18004.0,United Kingdom
90094,2,2025-03-12 13:47:00,2.55,18004.0,United Kingdom
21056,1,2025-03-12 13:47:00,8.95,18004.0,United Kingdom
85099C,2,2025-03-12 13:47:00,1.95,18004.0,United Kingdom
22423,1,2025-03-12 13:47:00,12.75,18004.0,United Kingdom
22445,1,2025-03-12 13:47:00,2.95,18004.0,United Kingdom
22255,1,2025-03-12 13:47:00,0.85,18004.0,United Kingdom
21481,2,2025-03-12 13:47:00,2.95,18004.0,United Kingdom
22739,2,2025-03-12 13:47:00,1.65,18004.0,United Kingdom
22735,2,2025-03-12 13:47:00,1.65,18004.0,United Kingdom
48173C,1,2025-03-12 13:47:00,7.95,18004.0,United Kingdom
21484,3,2025-03-12 13:47:00,3.45,18004.0,United Kingdom
84987,1,2025-03-12 13:47:00,1.45,18004.0,United Kingdom
21973,1,2025-03-12 13:47:00,1.45,18004.0,United Kingdom
22925,1,2025-03-12 13:47:00,5.95,18004.0,United Kingdom
22377,1,2025-03-12 13:47:00,2.1,18004.0,United Kingdom
21136,1,2025-03-12 13:47:00,1.69,18004.0,United Kingdom
84879,1,2025-03-12 13:47:00,1.69,18004.0,United Kingdom
22625,5,2025-03-12 13:56:00,8.5,13959.0,United Kingdom
21259,4,2025-03-12 13:56:00,5.95,13959.0,United Kingdom
79067,5,2025-03-12 13:56:00,3.75,13959.0,United Kingdom
47559B,5,2025-03-12 13:56:00,1.25,13959.0,United Kingdom
22348,10,2025-03-12 13:56:00,0.85,13959.0,United Kingdom
22747,1,2025-03-12 13:56:00,2.1,13959.0,United Kingdom
82580,25,2025-03-12 13:56:00,0.55,13959.0,United Kingdom
84520B,5,2025-03-12 13:56:00,0.85,13959.0,United Kingdom
79144B,2,2025-03-12 13:56:00,0.42,13959.0,United Kingdom
22212,10,2025-03-12 13:56:00,2.1,13959.0,United Kingdom
84510A,5,2025-03-12 13:56:00,1.25,13959.0,United Kingdom
20724,10,2025-03-12 13:56:00,0.85,13959.0,United Kingdom
21041,5,2025-03-12 13:56:00,2.95,13959.0,United Kingdom
21035,5,2025-03-12 13:56:00,2.95,13959.0,United Kingdom
84660B,20,2025-03-12 13:56:00,1.25,13959.0,United Kingdom
90002D,1,2025-03-12 13:56:00,3.75,13959.0,United Kingdom
22424,2,2025-03-12 14:03:00,12.75,16665.0,United Kingdom
22358,2,2025-03-12 14:03:00,2.95,16665.0,United Kingdom
22349,2,2025-03-12 14:03:00,3.75,16665.0,United Kingdom
22700,2,2025-03-12 14:03:00,2.95,16665.0,United Kingdom
22481,12,2025-03-12 14:03:00,1.25,16665.0,United Kingdom
22472,1,2025-03-12 14:03:00,4.95,16665.0,United Kingdom
22635,1,2025-03-12 14:03:00,9.95,16665.0,United Kingdom
22624,1,2025-03-12 14:03:00,8.5,16665.0,United Kingdom
72741,36,2025-03-12 14:03:00,1.45,16665.0,United Kingdom
21485,1,2025-03-12 14:21:00,4.95,15454.0,United Kingdom
22112,2,2025-03-12 14:21:00,4.95,15454.0,United Kingdom
21479,2,2025-03-12 14:21:00,3.75,15454.0,United Kingdom
22111,2,2025-03-12 14:21:00,4.95,15454.0,United Kingdom
22110,4,2025-03-12 14:21:00,2.55,15454.0,United Kingdom
21462,2,2025-03-12 14:21:00,6.75,15454.0,United Kingdom
21673,6,2025-03-12 14:21:00,1.25,15454.0,United Kingdom
21673,2,2025-03-12 14:21:00,1.25,15454.0,United Kingdom
21671,2,2025-03-12 14:21:00,1.25,15454.0,United Kingdom
21672,2,2025-03-12 14:21:00,1.25,15454.0,United Kingdom
21668,6,2025-03-12 14:21:00,1.25,15454.0,United Kingdom
22127,6,2025-03-12 14:21:00,1.25,15454.0,United Kingdom
85084,4,2025-03-12 14:21:00,0.85,15454.0,United Kingdom
22640,1,2025-03-12 14:21:00,2.55,15454.0,United Kingdom
22641,1,2025-03-12 14:21:00,2.55,15454.0,United Kingdom
22639,2,2025-03-12 14:21:00,2.55,15454.0,United Kingdom
21034,1,2025-03-12 14:21:00,0.95,15454.0,United Kingdom
22909,4,2025-03-12 14:21:00,0.85,15454.0,United Kingdom
22585,2,2025-03-12 14:21:00,1.25,15454.0,United Kingdom
22910,2,2025-03-12 14:21:00,2.95,15454.0,United Kingdom
22241,4,2025-03-12 14:21:00,1.25,15454.0,United Kingdom
22127,12,2025-03-12 14:21:00,1.25,15454.0,United Kingdom
22222,2,2025-03-12 14:21:00,4.95,15454.0,United Kingdom
22128,12,2025-03-12 14:21:00,1.25,15454.0,United Kingdom
21843,2,2025-03-12 14:21:00,10.95,15454.0,United Kingdom
22689,1,2025-03-12 14:27:00,7.95,15044.0,United Kingdom
22688,1,2025-03-12 14:27:00,7.95,15044.0,United Kingdom
21733,8,2025-03-12 14:27:00,2.95,15044.0,United Kingdom
22804,2,2025-03-12 14:27:00,2.95,15044.0,United Kingdom
85123A,6,2025-03-12 14:27:00,2.95,15044.0,United Kingdom
21794,1,2025-03-12 14:27:00,6.75,15044.0,United Kingdom
22834,14,2025-03-12 14:27:00,2.1,15044.0,United Kingdom
21677,12,2025-03-12 14:27:00,0.85,15044.0,United Kingdom
21676,12,2025-03-12 14:27:00,0.85,15044.0,United Kingdom
21675,12,2025-03-12 14:27:00,0.85,15044.0,United Kingdom
21680,12,2025-03-12 14:27:00,0.85,15044.0,United Kingdom
21481,4,2025-03-12 14:27:00,2.95,15044.0,United Kingdom
22112,6,2025-03-12 14:27:00,4.95,15044.0,United Kingdom
22835,6,2025-03-12 14:27:00,4.65,15044.0,United Kingdom
22086,1,2025-03-12 14:27:00,2.95,15044.0,United Kingdom
22809,12,2025-03-12 14:27:00,2.95,15044.0,United Kingdom
85066,2,2025-03-12 14:27:00,12.75,15044.0,United Kingdom
22810,12,2025-03-12 14:27:00,2.95,15044.0,United Kingdom
22086,15,2025-03-12 14:27:00,2.95,15044.0,United Kingdom
22086,10,2025-03-12 14:27:00,2.95,15044.0,United Kingdom
84029E,4,2025-03-12 14:27:00,3.75,15044.0,United Kingdom
84030E,6,2025-03-12 14:27:00,4.25,15044.0,United Kingdom
84029G,4,2025-03-12 14:27:00,3.75,15044.0,United Kingdom
21181,12,2025-03-12 14:27:00,2.1,15044.0,United Kingdom
21175,12,2025-03-12 14:27:00,2.1,15044.0,United Kingdom
22171,1,2025-03-12 14:27:00,8.5,15044.0,United Kingdom
21754,6,2025-03-12 14:27:00,5.95,15044.0,United Kingdom
21756,1,2025-03-12 14:27:00,5.95,15044.0,United Kingdom
21755,1,2025-03-12 14:27:00,5.95,15044.0,United Kingdom
21756,1,2025-03-12 14:27:00,5.95,15044.0,United Kingdom
21756,1,2025-03-12 14:27:00,5.95,15044.0,United Kingdom
21755,1,2025-03-12 14:27:00,5.95,15044.0,United Kingdom
21756,1,2025-03-12 14:27:00,5.95,15044.0,United Kingdom
21755,1,2025-03-12 14:27:00,5.95,15044.0,United Kingdom
21756,1,2025-03-12 14:27:00,5.95,15044.0,United Kingdom
21756,1,2025-03-12 14:27:00,5.95,15044.0,United Kingdom
21755,3,2025-03-12 14:27:00,5.95,15044.0,United Kingdom
22175,2,2025-03-12 14:27:00,2.95,15044.0,United Kingdom
22176,2,2025-03-12 14:27:00,2.95,15044.0,United Kingdom
22505,4,2025-03-12 14:27:00,4.95,15044.0,United Kingdom
21623,2,2025-03-12 14:27:00,9.95,15044.0,United Kingdom
15056N,1,2025-03-12 14:27:00,5.95,15044.0,United Kingdom
20679,1,2025-03-12 14:27:00,5.95,15044.0,United Kingdom
15056BL,2,2025-03-12 14:27:00,5.95,15044.0,United Kingdom
15056P,1,2025-03-12 14:27:00,5.95,15044.0,United Kingdom
48194,1,2025-03-12 14:27:00,7.95,15044.0,United Kingdom
48188,1,2025-03-12 14:27:00,7.95,15044.0,United Kingdom
48111,2,2025-03-12 14:27:00,7.95,15044.0,United Kingdom
21524,3,2025-03-12 14:27:00,7.95,15044.0,United Kingdom
20685,2,2025-03-12 14:27:00,7.95,15044.0,United Kingdom
48184,1,2025-03-12 14:27:00,7.95,15044.0,United Kingdom
48138,2,2025-03-12 14:27:00,7.95,15044.0,United Kingdom
48194,1,2025-03-12 14:27:00,7.95,15044.0,United Kingdom
48173C,1,2025-03-12 14:27:00,7.95,15044.0,United Kingdom
48116,1,2025-03-12 14:27:00,7.95,15044.0,United Kingdom
21499,25,2025-03-12 14:27:00,0.42,15044.0,United Kingdom
21500,25,2025-03-12 14:27:00,0.42,15044.0,United Kingdom
21498,25,2025-03-12 14:27:00,0.42,15044.0,United Kingdom
22622,24,2025-03-12 14:43:00,8.5,17937.0,United Kingdom
21912,36,2025-03-12 14:43:00,3.39,17937.0,United Kingdom
22550,36,2025-03-12 14:43:00,3.39,17937.0,United Kingdom
22548,48,2025-03-12 14:43:00,1.25,17937.0,United Kingdom
21791,48,2025-03-12 14:43:00,1.25,17937.0,United Kingdom
21889,48,2025-03-12 14:43:00,1.25,17937.0,United Kingdom
21888,36,2025-03-12 14:43:00,3.39,17937.0,United Kingdom
21915,48,2025-03-12 14:43:00,1.25,17937.0,United Kingdom
22489,72,2025-03-12 14:43:00,0.42,17937.0,United Kingdom
22561,72,2025-03-12 14:43:00,1.45,17937.0,United Kingdom
22491,48,2025-03-12 14:43:00,0.85,17937.0,United Kingdom
22635,24,2025-03-12 14:43:00,8.5,17937.0,United Kingdom
22634,24,2025-03-12 14:43:00,8.5,17937.0,United Kingdom
22112,48,2025-03-12 14:49:00,4.25,14608.0,United Kingdom
22491,6,2025-03-12 16:05:00,0.85,17618.0,United Kingdom
21232,8,2025-03-12 16:05:00,1.25,17618.0,United Kingdom
21231,8,2025-03-12 16:05:00,1.25,17618.0,United Kingdom
21212,3,2025-03-12 16:05:00,0.55,17618.0,United Kingdom
84991,5,2025-03-12 16:05:00,0.55,17618.0,United Kingdom
22560,4,2025-03-12 16:05:00,1.25,17618.0,United Kingdom
21248,1,2025-03-12 16:05:00,1.45,17618.0,United Kingdom
22489,6,2025-03-12 16:05:00,0.42,17618.0,United Kingdom
22558,4,2025-03-12 16:05:00,1.49,17618.0,United Kingdom
20676,5,2025-03-12 16:05:00,1.25,17618.0,United Kingdom
20754,4,2025-03-12 16:05:00,2.1,17618.0,United Kingdom
22563,3,2025-03-12 16:05:00,1.25,17618.0,United Kingdom
22562,3,2025-03-12 16:05:00,1.25,17618.0,United Kingdom
22564,3,2025-03-12 16:05:00,1.25,17618.0,United Kingdom
21164,4,2025-03-12 16:05:00,2.95,17618.0,United Kingdom
18098C,5,2025-03-12 16:05:00,2.95,17618.0,United Kingdom
21218,1,2025-03-12 16:05:00,3.75,17618.0,United Kingdom
85227,4,2025-03-12 16:05:00,0.85,17618.0,United Kingdom
21791,2,2025-03-12 16:05:00,1.25,17618.0,United Kingdom
22548,2,2025-03-12 16:05:00,1.25,17618.0,United Kingdom
21790,5,2025-03-12 16:05:00,0.85,17618.0,United Kingdom
21889,4,2025-03-12 16:05:00,1.25,17618.0,United Kingdom
21704,4,2025-03-12 16:05:00,0.85,17618.0,United Kingdom
22209,2,2025-03-12 16:05:00,1.65,17618.0,United Kingdom
22198,10,2025-03-12 16:05:00,1.65,17618.0,United Kingdom
22197,10,2025-03-12 16:05:00,0.85,17618.0,United Kingdom
22561,2,2025-03-12 16:05:00,1.65,17618.0,United Kingdom
22561,2,2025-03-12 16:05:00,1.65,17618.0,United Kingdom
22844,1,2025-03-12 16:05:00,8.5,17618.0,United Kingdom
22796,2,2025-03-12 16:05:00,9.95,17618.0,United Kingdom
22760,1,2025-03-12 16:05:00,12.75,17618.0,United Kingdom
20967,3,2025-03-12 16:05:00,3.75,17618.0,United Kingdom
20970,2,2025-03-12 16:05:00,3.75,17618.0,United Kingdom
22940,2,2025-03-12 16:05:00,4.25,17618.0,United Kingdom
22940,1,2025-03-12 16:05:00,4.25,17618.0,United Kingdom
22940,1,2025-03-12 16:05:00,4.25,17618.0,United Kingdom
22750,1,2025-03-12 16:05:00,3.75,17618.0,United Kingdom
22750,1,2025-03-12 16:05:00,3.75,17618.0,United Kingdom
22749,1,2025-03-12 16:05:00,3.75,17618.0,United Kingdom
22570,1,2025-03-12 16:05:00,3.75,17618.0,United Kingdom
22570,1,2025-03-12 16:05:00,3.75,17618.0,United Kingdom
22568,1,2025-03-12 16:05:00,3.75,17618.0,United Kingdom
22568,1,2025-03-12 16:05:00,3.75,17618.0,United Kingdom
22569,1,2025-03-12 16:05:00,3.75,17618.0,United Kingdom
22568,1,2025-03-12 16:05:00,3.75,17618.0,United Kingdom
22749,1,2025-03-12 16:05:00,3.75,17618.0,United Kingdom
22749,1,2025-03-12 16:05:00,3.75,17618.0,United Kingdom
22749,1,2025-03-12 16:05:00,3.75,17618.0,United Kingdom
22749,1,2025-03-12 16:05:00,3.75,17618.0,United Kingdom
22570,1,2025-03-12 16:05:00,3.75,17618.0,United Kingdom
22623,4,2025-03-12 16:05:00,4.95,17618.0,United Kingdom
22645,2,2025-03-12 16:05:00,1.45,17618.0,United Kingdom
22646,8,2025-03-12 16:05:00,1.45,17618.0,United Kingdom
90200C,1,2025-03-12 16:14:00,4.25,14505.0,United Kingdom
22154,1,2025-03-12 16:14:00,0.42,14505.0,United Kingdom
22900,1,2025-03-12 16:14:00,2.95,14505.0,United Kingdom
22713,12,2025-03-12 16:14:00,0.42,14505.0,United Kingdom
22659,1,2025-03-12 16:14:00,1.95,14505.0,United Kingdom
20828,1,2025-03-12 16:14:00,2.55,14505.0,United Kingdom
21820,1,2025-03-12 16:14:00,3.75,14505.0,United Kingdom
21809,4,2025-03-12 16:14:00,1.25,14505.0,United Kingdom
20663,1,2025-03-12 16:14:00,2.95,14505.0,United Kingdom
22758,2,2025-03-12 16:14:00,1.25,14505.0,United Kingdom
21014,1,2025-03-12 16:14:00,0.85,14505.0,United Kingdom
21647,1,2025-03-12 16:14:00,2.1,14505.0,United Kingdom
21205,2,2025-03-12 16:14:00,2.55,14505.0,United Kingdom
21201,3,2025-03-12 16:14:00,2.55,14505.0,United Kingdom
22779,1,2025-03-12 16:14:00,4.25,14505.0,United Kingdom
22469,1,2025-03-12 16:14:00,1.65,14505.0,United Kingdom
20713,1,2025-03-12 16:14:00,1.95,14505.0,United Kingdom
22752,1,2025-03-12 16:14:00,8.5,14505.0,United Kingdom
84879,8,2025-03-12 16:14:00,1.69,14505.0,United Kingdom
21815,4,2025-03-12 16:14:00,1.45,14505.0,United Kingdom
22572,7,2025-03-12 16:14:00,0.85,14505.0,United Kingdom
22575,3,2025-03-12 16:14:00,1.95,14505.0,United Kingdom
22834,6,2025-03-12 16:14:00,2.1,14505.0,United Kingdom
21481,4,2025-03-12 16:14:00,2.95,14505.0,United Kingdom
22837,4,2025-03-12 16:14:00,4.65,14505.0,United Kingdom
21484,1,2025-03-12 16:14:00,3.45,14505.0,United Kingdom
22113,1,2025-03-12 16:14:00,3.75,14505.0,United Kingdom
22837,1,2025-03-12 16:14:00,4.65,14505.0,United Kingdom
84030E,2,2025-03-12 16:14:00,4.25,14505.0,United Kingdom
22111,1,2025-03-12 16:14:00,4.95,14505.0,United Kingdom
22467,2,2025-03-12 16:14:00,2.55,14505.0,United Kingdom
84406B,3,2025-03-12 16:14:00,3.25,14505.0,United Kingdom
84884A,2,2025-03-12 16:14:00,3.95,14505.0,United Kingdom
22795,2,2025-03-12 16:14:00,6.75,14505.0,United Kingdom
21736,36,2025-03-12 16:14:00,2.1,14505.0,United Kingdom
21877,4,2025-03-12 16:14:00,1.25,14505.0,United Kingdom
21875,2,2025-03-12 16:14:00,1.25,14505.0,United Kingdom
22922,6,2025-03-12 16:14:00,0.85,14505.0,United Kingdom
22363,1,2025-03-12 16:14:00,2.95,14505.0,United Kingdom
22362,1,2025-03-12 16:14:00,2.95,14505.0,United Kingdom
22360,1,2025-03-12 16:14:00,2.95,14505.0,United Kingdom
22364,2,2025-03-12 16:14:00,2.95,14505.0,United Kingdom
22359,1,2025-03-12 16:14:00,2.95,14505.0,United Kingdom
21616,2,2025-03-12 16:14:00,3.75,14505.0,United Kingdom
21620,1,2025-03-12 16:14:00,3.75,14505.0,United Kingdom
21620,1,2025-03-12 16:14:00,3.75,14505.0,United Kingdom
20752,1,2025-03-12 16:14:00,2.1,14505.0,United Kingdom
20754,1,2025-03-12 16:14:00,2.1,14505.0,United Kingdom
21640,1,2025-03-12 16:14:00,0.85,14505.0,United Kingdom
21446,4,2025-03-12 16:14:00,1.25,14505.0,United Kingdom
22752,2,2025-03-12 16:14:00,8.5,14505.0,United Kingdom
70007,5,2025-03-12 16:14:00,1.65,14505.0,United Kingdom
84536A,6,2025-03-12 16:14:00,0.42,14505.0,United Kingdom
21644,4,2025-03-12 16:14:00,1.25,14505.0,United Kingdom
21640,5,2025-03-12 16:14:00,0.85,14505.0,United Kingdom
21643,4,2025-03-12 16:14:00,1.25,14505.0,United Kingdom
21034,1,2025-03-12 16:14:00,0.95,14505.0,United Kingdom
85049A,8,2025-03-12 16:14:00,1.25,14505.0,United Kingdom
21609,2,2025-03-12 16:14:00,2.95,14505.0,United Kingdom
84755,8,2025-03-12 16:14:00,0.65,14505.0,United Kingdom
22142,3,2025-03-12 16:14:00,1.45,14505.0,United Kingdom
22775,12,2025-03-12 16:14:00,1.25,14505.0,United Kingdom
22774,12,2025-03-12 16:14:00,1.25,14505.0,United Kingdom
85061W,16,2025-03-12 16:14:00,0.85,14505.0,United Kingdom
84971S,6,2025-03-12 16:14:00,0.85,14505.0,United Kingdom
22728,1,2025-03-12 16:14:00,3.75,14505.0,United Kingdom
22726,1,2025-03-12 16:14:00,3.75,14505.0,United Kingdom
22727,1,2025-03-12 16:14:00,3.75,14505.0,United Kingdom
22907,3,2025-03-12 16:14:00,0.85,14505.0,United Kingdom
21533,1,2025-03-12 16:14:00,4.95,14505.0,United Kingdom
22766,3,2025-03-12 16:14:00,2.95,14505.0,United Kingdom
20854,2,2025-03-12 16:14:00,1.65,14505.0,United Kingdom
20854,2,2025-03-12 16:14:00,1.65,14505.0,United Kingdom
21051,4,2025-03-12 16:14:00,2.1,14505.0,United Kingdom
22144,2,2025-03-12 16:14:00,2.1,14505.0,United Kingdom
22910,5,2025-03-12 16:14:00,2.95,14505.0,United Kingdom
22147,5,2025-03-12 16:14:00,1.45,14505.0,United Kingdom
22157,3,2025-03-12 16:14:00,0.85,14505.0,United Kingdom
21818,3,2025-03-12 16:14:00,0.85,14505.0,United Kingdom
22156,4,2025-03-12 16:14:00,0.85,14505.0,United Kingdom
22294,6,2025-03-12 16:14:00,1.25,14505.0,United Kingdom
21813,1,2025-03-12 16:14:00,4.95,14505.0,United Kingdom
21820,1,2025-03-12 16:14:00,3.75,14505.0,United Kingdom
21098,1,2025-03-12 16:14:00,1.25,14505.0,United Kingdom
22973,6,2025-03-12 16:14:00,1.65,14505.0,United Kingdom
22945,18,2025-03-12 16:14:00,0.85,14505.0,United Kingdom
22804,3,2025-03-12 16:14:00,2.95,14505.0,United Kingdom
85123A,3,2025-03-12 16:14:00,2.95,14505.0,United Kingdom
21733,3,2025-03-12 16:14:00,2.95,14505.0,United Kingdom
22130,30,2025-03-12 16:14:00,0.85,14505.0,United Kingdom
22129,24,2025-03-12 16:14:00,0.85,14505.0,United Kingdom
21098,3,2025-03-12 16:14:00,1.25,14505.0,United Kingdom
84922,2,2025-03-12 16:14:00,4.25,14505.0,United Kingdom
84912B,2,2025-03-12 16:14:00,3.75,14505.0,United Kingdom
22914,1,2025-03-12 16:14:00,4.95,14505.0,United Kingdom
22912,1,2025-03-12 16:14:00,4.95,14505.0,United Kingdom
21000,2,2025-03-12 16:14:00,4.25,14505.0,United Kingdom
47369A,2,2025-03-12 16:14:00,2.95,14505.0,United Kingdom
72349B,1,2025-03-12 16:14:00,2.1,14505.0,United Kingdom
85040A,2,2025-03-12 16:14:00,1.65,14505.0,United Kingdom
22087,2,2025-03-12 16:14:00,2.95,14505.0,United Kingdom
20669,7,2025-03-12 16:14:00,1.25,14505.0,United Kingdom
21164,4,2025-03-12 16:14:00,2.95,14505.0,United Kingdom
22086,3,2025-03-12 16:14:00,2.95,14505.0,United Kingdom
22460,6,2025-03-12 16:14:00,1.25,14505.0,United Kingdom
84970L,6,2025-03-12 16:14:00,0.95,14505.0,United Kingdom
37343,4,2025-03-12 16:14:00,1.65,14505.0,United Kingdom
21873,1,2025-03-12 16:14:00,1.25,14505.0,United Kingdom
21872,1,2025-03-12 16:14:00,1.25,14505.0,United Kingdom
21868,1,2025-03-12 16:14:00,1.25,14505.0,United Kingdom
21871,3,2025-03-12 16:14:00,1.25,14505.0,United Kingdom
21738,3,2025-03-12 16:14:00,2.95,14505.0,United Kingdom
21741,3,2025-03-12 16:14:00,2.95,14505.0,United Kingdom
47566B,6,2025-03-12 16:14:00,4.65,14505.0,United Kingdom
21929,2,2025-03-12 16:14:00,1.95,14505.0,United Kingdom
21928,2,2025-03-12 16:14:00,1.95,14505.0,United Kingdom
20712,3,2025-03-12 16:14:00,1.95,14505.0,United Kingdom
20713,2,2025-03-12 16:14:00,1.95,14505.0,United Kingdom
21931,2,2025-03-12 16:14:00,1.95,14505.0,United Kingdom
21033,3,2025-03-12 16:14:00,2.95,14505.0,United Kingdom
22385,3,2025-03-12 16:14:00,1.95,14505.0,United Kingdom
22374,1,2025-03-12 16:14:00,4.25,14505.0,United Kingdom
22371,1,2025-03-12 16:14:00,4.25,14505.0,United Kingdom
22376,1,2025-03-12 16:14:00,4.25,14505.0,United Kingdom
20828,2,2025-03-12 16:14:00,2.55,14505.0,United Kingdom
71477,6,2025-03-12 16:14:00,3.25,14505.0,United Kingdom
21730,2,2025-03-12 16:14:00,4.95,14505.0,United Kingdom
21034,1,2025-03-12 16:14:00,0.95,14505.0,United Kingdom
90036E,1,2025-03-12 16:14:00,7.95,14505.0,United Kingdom
90160A,3,2025-03-12 16:14:00,6.95,14505.0,United Kingdom
90160B,2,2025-03-12 16:14:00,6.95,14505.0,United Kingdom
90161B,3,2025-03-12 16:14:00,4.95,14505.0,United Kingdom
90160C,3,2025-03-12 16:14:00,6.95,14505.0,United Kingdom
90200D,6,2025-03-12 16:14:00,4.25,14505.0,United Kingdom
90160D,2,2025-03-12 16:14:00,6.95,14505.0,United Kingdom
90200C,6,2025-03-12 16:14:00,4.25,14505.0,United Kingdom
90200E,6,2025-03-12 16:14:00,4.25,14505.0,United Kingdom
22802,1,2025-03-12 16:20:00,19.95,18037.0,United Kingdom
22326,1,2025-03-12 16:20:00,2.95,18037.0,United Kingdom
21559,1,2025-03-12 16:20:00,2.55,18037.0,United Kingdom
22663,1,2025-03-12 16:20:00,1.95,18037.0,United Kingdom
21931,1,2025-03-12 16:20:00,1.95,18037.0,United Kingdom
22386,1,2025-03-12 16:20:00,1.95,18037.0,United Kingdom
22802,1,2025-03-12 16:21:00,19.95,,United Kingdom
